id_respondent,Rating,Tipo_di_Pesce,Panatura,Spezie,Tempo_di_Preparazione,Formato_Confezione
63,30.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
63,90.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
63,70.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
63,40.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
63,50.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
63,90.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
63,20.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
64,40.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
64,40.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
64,40.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
64,60.0,Salmone,Gratinato,Nessuna,8-15,Doppia
64,30.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
64,40.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
64,30.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
64,60.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
64,50.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
64,40.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
64,20.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
64,30.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
64,40.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
64,50.0,Calamaro,Panko,Nessuna,8-15,Mono
64,30.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
64,60.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
64,40.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
64,60.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
65,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
65,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
65,40.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
65,20.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
65,30.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
65,30.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
65,20.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
65,30.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
65,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
65,20.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
65,0.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
65,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
65,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
65,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
65,10.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
65,30.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
65,20.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
65,0.0,Calamaro,Panko,Nessuna,8-15,Mono
66,10.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
66,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
66,10.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
66,10.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
66,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
66,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
66,10.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
66,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
66,10.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
66,10.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
66,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
66,0.0,Calamaro,Panko,Nessuna,8-15,Mono
66,10.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
66,10.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
66,10.0,Salmone,Gratinato,Nessuna,8-15,Doppia
66,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
66,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
66,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
67,60.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
67,40.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
67,40.0,Calamaro,Panko,Nessuna,8-15,Mono
67,80.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
67,80.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
67,80.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
67,90.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
67,60.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
67,70.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
67,80.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
67,40.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
67,80.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
67,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
67,50.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
67,80.0,Salmone,Gratinato,Nessuna,8-15,Doppia
67,50.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
67,40.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
67,50.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
68,40.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
68,20.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
68,20.0,Salmone,Gratinato,Nessuna,8-15,Doppia
68,20.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
68,40.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
68,20.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
68,20.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
68,20.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
68,50.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
68,60.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
68,40.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
68,40.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
68,40.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
68,60.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
68,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
68,40.0,Calamaro,Panko,Nessuna,8-15,Mono
68,50.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
68,50.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
69,20.0,Salmone,Gratinato,Nessuna,8-15,Doppia
69,30.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
69,20.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
69,30.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
69,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
69,20.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
69,20.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
69,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
69,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
69,30.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
69,20.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
69,20.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
69,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
69,20.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
69,20.0,Calamaro,Panko,Nessuna,8-15,Mono
69,20.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
69,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
69,20.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
70,50.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
70,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
70,100.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
70,100.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
70,80.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
70,50.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
70,70.0,Salmone,Gratinato,Nessuna,8-15,Doppia
70,0.0,Calamaro,Panko,Nessuna,8-15,Mono
70,70.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
70,50.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
70,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
70,70.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
70,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
70,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
70,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
70,70.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
70,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
70,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
71,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
71,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
71,90.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
71,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
71,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
71,0.0,Calamaro,Panko,Nessuna,8-15,Mono
71,20.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
71,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
71,70.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
71,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
71,80.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
71,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
71,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
71,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
71,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
71,20.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
71,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
71,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
72,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
72,70.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
72,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
72,20.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
72,70.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
72,70.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
72,70.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
72,40.0,Calamaro,Panko,Nessuna,8-15,Mono
72,80.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
72,60.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
72,60.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
72,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
72,70.0,Salmone,Gratinato,Nessuna,8-15,Doppia
72,50.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
72,60.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
72,60.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
72,40.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
72,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
73,20.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
73,20.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
73,20.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
73,20.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
73,20.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
73,20.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
73,20.0,Calamaro,Panko,Nessuna,8-15,Mono
73,20.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
73,20.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
73,20.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
73,30.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
73,10.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
73,20.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
73,30.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
73,20.0,Salmone,Gratinato,Nessuna,8-15,Doppia
73,40.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
73,20.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
73,30.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
74,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
74,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
74,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
74,50.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
74,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
74,60.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
74,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
74,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
74,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
74,70.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
74,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
74,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
74,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
74,50.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
74,60.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
74,10.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
74,20.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
74,10.0,Calamaro,Panko,Nessuna,8-15,Mono
75,20.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
75,20.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
75,100.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
75,20.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
75,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
75,10.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
75,20.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
75,10.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
75,10.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
75,90.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
75,20.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
75,20.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
75,20.0,Salmone,Gratinato,Nessuna,8-15,Doppia
75,20.0,Calamaro,Panko,Nessuna,8-15,Mono
75,20.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
75,20.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
75,70.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
75,60.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
76,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
76,30.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
76,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
76,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
76,10.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
76,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
76,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
76,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
76,20.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
76,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
76,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
76,0.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
76,10.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
76,10.0,Salmone,Gratinato,Nessuna,8-15,Doppia
76,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
76,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
76,0.0,Calamaro,Panko,Nessuna,8-15,Mono
76,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
77,50.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
77,90.0,Salmone,Gratinato,Nessuna,8-15,Doppia
77,90.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
77,90.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
77,90.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
77,90.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
77,100.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
77,40.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
77,80.0,Calamaro,Panko,Nessuna,8-15,Mono
77,90.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
77,90.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
77,80.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
77,80.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
77,100.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
77,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
77,40.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
77,80.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
77,80.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
78,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
78,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
78,80.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
78,0.0,Calamaro,Panko,Nessuna,8-15,Mono
78,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
78,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
78,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
78,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
78,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
78,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
78,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
78,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
78,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
78,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
78,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
78,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
78,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
78,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
79,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
79,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
79,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
79,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
79,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
79,0.0,Calamaro,Panko,Nessuna,8-15,Mono
79,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
79,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
79,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
79,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
79,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
79,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
79,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
79,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
79,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
79,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
79,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
79,0.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
80,70.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
80,70.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
80,60.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
80,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
80,50.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
80,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
80,50.0,Calamaro,Panko,Nessuna,8-15,Mono
80,70.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
80,70.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
80,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
80,60.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
80,70.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
80,60.0,Salmone,Gratinato,Nessuna,8-15,Doppia
80,60.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
80,60.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
80,70.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
80,60.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
80,60.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
81,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
81,70.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
81,30.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
81,50.0,Salmone,Gratinato,Nessuna,8-15,Doppia
81,60.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
81,90.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
81,70.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
81,50.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
81,50.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
81,20.0,Calamaro,Panko,Nessuna,8-15,Mono
81,90.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
81,50.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
81,40.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
81,60.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
81,80.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
81,30.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
81,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
81,20.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
82,20.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
82,80.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
82,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
82,50.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
82,60.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
82,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
82,30.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
82,60.0,Salmone,Gratinato,Nessuna,8-15,Doppia
82,20.0,Calamaro,Panko,Nessuna,8-15,Mono
82,30.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
82,50.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
82,60.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
82,20.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
82,60.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
82,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
82,50.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
82,20.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
82,50.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
83,90.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
83,60.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
83,100.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
83,90.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
83,90.0,Salmone,Gratinato,Nessuna,8-15,Doppia
83,90.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
83,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
83,50.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
83,90.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
83,80.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
83,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
83,70.0,Calamaro,Panko,Nessuna,8-15,Mono
83,90.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
83,70.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
83,70.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
83,80.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
83,70.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
83,80.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
84,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
84,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
84,80.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
84,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
84,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
84,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
84,20.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
84,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
84,10.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
